num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/num_env_steps_sampled,env_runners/env_reset_timer,env_runners/env_to_module_sum_episodes_length_out,env_runners/num_episodes_lifetime,env_runners/num_episodes,env_runners/env_to_module_sum_episodes_length_in,env_runners/weights_seq_no,env_runners/rlmodule_inference_timer,env_runners/env_step_timer,env_runners/time_between_sampling,env_runners/num_env_steps_sampled_lifetime,env_runners/sample,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/num_module_steps_sampled/default_policy,env_runners/num_agent_steps_sampled/default_agent,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/vf_loss,learners/default_policy/policy_loss,learners/default_policy/vf_explained_var,learners/default_policy/mean_kl_loss,learners/default_policy/curr_entropy_coeff,learners/default_policy/curr_kl_coeff,learners/default_policy/total_loss,learners/default_policy/num_module_steps_trained,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/vf_loss_unclipped,learners/default_policy/weights_seq_no,learners/default_policy/entropy,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/module_train_batch_size_mean,learners/default_policy/num_trainable_parameters,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items
1,459000.0,False,381,a852a_00000,2025-09-13_23-26-55,1757798815,10.026069402694702,4584.119361400604,500909,cda-server-4,10.157.146.4,4584.119361400604,381,9.920054151743773,1.517516618444954e-05,9.919703681988162,8.672664229540649,1.2428363455166607,0.0022532421545585625,1200.0,0.02424468193203211,27.390866058163812,223.00000000000026,0.0,27.390866058163812,380.0,0.0002783615998776797,0.0402654451777894,0.3755185034650245,459000.0,1.9675681264305303,21.882864085743474,6,0,0,46.91333333333333,23.699999999999996,0.0002066630875939612,0.0004925070561932675,459000.0,459000.0,1200.0,1200.0,36736,134093592,147735,14016384,0,1200.0,351288,1224.7196613327576,294230.92238542734,30748.757022061785,30748.901134883592,8.976307,-0.23667705,-0.1596477,0.010404099,0.0,7.688672065734863,8.819623,36736,10.735072,5e-05,908.45807,381.0,12.576385,1.0,128.0,147735,14016384,30748.608385416515,0.04124274686567492,6.407489528868673e-06,7.08151006941616e-05,2.8158900817421803e-05,1.7019574167573652e-05,2.9741371961657735e-06,2.8105833519421925e-06,0.00020806685566322723,3.086876545105491e-05,7.128047503256933e-05,2.0356288298339824e-05,6.099766941309397e-05,0.00018486625129590417,0.00527254033304955,0.01471498361432312,6.096967518419451e-06,2.0853199384847705e-05,0.001958721803193994,0.00012651735509491678,0.018779257176552253
1,460200.0,False,382,a852a_00000,2025-09-13_23-27-05,1757798825,9.994891881942749,4594.114253282547,500909,cda-server-4,10.157.146.4,4594.114253282547,382,9.920746084192219,1.519235643764029e-05,9.920396050910567,8.671720544434027,1.2444764412779994,0.0022500738106108332,1200.0,0.02424468193203211,27.558316921970345,223.00000000000014,0.0,27.558316921970345,381.0,0.00027954455624906233,0.03927971045611269,0.3749721691541656,460200.0,1.9710728160168738,21.940591884569564,6,0,0,47.042857142857144,23.699999999999996,0.00020834359005144848,0.0004921697520875345,460200.0,460200.0,1200.0,1200.0,36736,134444880,147735,14053120,0,1200.0,351288,1224.71246471943,293927.6947738895,30718.020499700102,30718.174738180947,9.218624,-0.22575893,-0.08778918,0.01215235,0.0,7.688672065734863,9.0863,36736,10.637546,5e-05,911.6714,382.0,12.166548,1.0,128.0,147735,14053120,30717.86905075,0.042536624096200674,6.645888988545563e-06,7.0546914019539e-05,2.9641213153815534e-05,1.7076194033969912e-05,2.996444208871816e-06,2.8271823379380072e-06,0.0002082237965179507,3.0899996636807706e-05,7.279099203484633e-05,1.910025460483938e-05,5.883399071045779e-05,0.00018525099344913053,0.005265664405728661,0.014718021333880428,6.093814348667386e-06,2.0859989170250326e-05,0.001961005578239809,0.00012648486147727716,0.020073984764120673
1,461400.0,False,383,a852a_00000,2025-09-13_23-27-20,1757798840,14.827194213867188,4608.941447496414,500909,cda-server-4,10.157.146.4,4608.941447496414,383,9.969751487246338,1.5179907742038302e-05,9.969401611724903,8.720530555576902,1.2446718412479751,0.0022492625508126873,1200.0,0.02424468193203211,27.580751934257833,223.00000000000003,0.0,27.580751934257833,382.0,0.00027653520448303734,0.062400623900268286,0.3760261561598126,461400.0,2.03404150976152,21.750592371173056,6,0,0,65.07142857142857,23.699999999999996,0.00020760027988770647,0.00048728498005345147,461400.0,461400.0,1200.0,1200.0,36736,134796168,147735,14089856,0,1200.0,351288,1224.7053400722357,293772.3425488833,30702.681771362117,30702.852792948117,8.942141,-0.09484732,-0.09364128,0.01254263,0.0,7.688672065734863,8.943729,36736,8.942178,5e-05,734.8038,383.0,11.883954,1.0,128.0,147735,14089856,30702.51215801341,0.04242860078850603,5.849328095026281e-06,7.044054382864067e-05,2.8396430648154683e-05,1.9541978959760673e-05,2.9340816659618193e-06,2.826223694607935e-06,0.00020732421932024406,3.1879209659996264e-05,7.15519987647643e-05,1.8456778103766837e-05,5.7702183205979505e-05,0.00018537167665347705,0.005257805066689085,0.014725676646441749,6.096392404769487e-06,2.0864475883619842e-05,0.001959958476376583,0.00012653815095526065,0.01996692795811164
1,462600.0,False,384,a852a_00000,2025-09-13_23-27-30,1757798850,10.773630619049072,4619.715078115463,500909,cda-server-4,10.157.146.4,4619.715078115463,384,9.977723942804309,1.5204873689279936e-05,9.977374094160663,8.728297739702228,1.2448828745558942,0.002244330645748286,1200.0,0.02424468193203211,27.472197444958827,224.00000000000009,1.0,27.472197444958827,383.0,0.00027776173360112983,0.04453461592910921,0.37604076758705096,462600.0,2.039552623805916,21.889870419144888,6,0,0,51.56666666666667,23.699999999999996,0.00020868696939097732,0.000480575328550616,462600.0,462600.0,1200.0,1200.0,36864,135148968,147735,14126720,0,1200.0,352800,1224.7082866715134,293447.38509140187,30668.30521395037,30668.495614763357,9.258272,-0.14534461,-0.3132565,0.011551916,0.0,7.688672065734863,9.201745,36864,9.834553,5e-05,887.54266,384.0,12.228,1.0,128.0,147735,14126720,30668.10753401803,0.042346609335778385,5.8182272687987816e-06,7.380819244173385e-05,2.7966151205402707e-05,1.760816125895469e-05,2.947777497286211e-06,2.8507357595131324e-06,0.00020442126263839304,3.0381292108913344e-05,7.091751065318022e-05,1.8182247440331557e-05,5.682512563596778e-05,0.0001857815207780937,0.0052584823877715944,0.014733964496259317,6.092760698415121e-06,2.0884265925885328e-05,0.0019616047250991357,0.00012653229009561802,0.019873848193292687
1,463800.0,False,385,a852a_00000,2025-09-13_23-27-54,1757798874,23.889540433883667,4643.604618549347,500909,cda-server-4,10.157.146.4,4643.604618549347,385,10.116761387864145,1.5196211375974934e-05,10.116412124082887,8.86713726504568,1.2450893929117257,0.0022400276590256152,1200.0,0.02424468193203211,27.076600013531515,225.0000000000001,1.0,27.076600013531515,384.0,0.00029404147060026735,0.10048175145124351,0.3776418336230411,463800.0,2.1578672530286718,21.352456433998395,6,0,0,78.01470588235294,23.700000000000003,0.00021177954788070556,0.0004921916341057604,463800.0,463800.0,1200.0,1200.0,36864,135501768,147735,14163584,0,1200.0,352800,1224.7112038047983,293124.91115376086,30634.197280243494,30634.406222359157,8.8778925,-0.07499154,-0.14293993,0.01431054,0.0,7.688672065734863,8.91293,36864,11.970313,5e-05,787.98755,385.0,11.661326,1.0,128.0,147735,14163584,30634.09220339848,0.042267257657768176,5.818125914338625e-06,7.607814564854222e-05,2.789870957105864e-05,1.7112726947155583e-05,3.009522103656462e-06,2.836490453433404e-06,0.00020710204222554296,3.0406530844772284e-05,7.206385978749346e-05,1.910412188265346e-05,5.7148227874156674e-05,0.00018630319749555232,0.005259591085661734,0.014753060726295293,6.094641485863037e-06,2.0882027866579173e-05,0.001964710229206844,0.0001264179887646291,0.019770790793817064
1,465000.0,False,386,a852a_00000,2025-09-13_23-28-09,1757798889,14.48426342010498,4658.088881969452,500909,cda-server-4,10.157.146.4,4658.088881969452,386,10.160367310775664,1.5242136682869481e-05,10.160017853531976,8.910673233123715,1.2451668703837395,0.0022344240272124186,1200.0,0.02424468193203211,27.07371326085651,226.0000000000001,1.0,27.07371326085651,385.0,0.00028454054685728754,0.06482199854104824,0.37875144596574656,465000.0,2.1895283938694052,21.055368967054427,6,0,0,61.95714285714286,23.699999999999996,0.00020792348632655126,0.0004900115367546986,465000.0,465000.0,1200.0,1200.0,36864,135854568,147735,14200448,0,1200.0,352800,1224.7140917667502,292796.56073943124,30599.487634175683,30599.748895132372,8.6793165,-0.07965067,-0.2886405,0.012810971,0.0,7.688672065734863,8.698165,36864,7.7072477,5e-05,851.6127,386.0,12.062615,1.0,128.0,147735,14200448,30599.34278170374,0.04218312111645999,5.789015064737551e-06,7.178915469620237e-05,2.7851015725225326e-05,1.7019287044118002e-05,2.9707536512753595e-06,2.780249094541738e-06,0.00020704167671122225,3.0190793733527815e-05,7.079689376288832e-05,2.2295992726707292e-05,5.676768978246145e-05,0.00018625676608173878,0.005261166316042137,0.014755598037034945,6.0957025280223055e-06,2.090497652383219e-05,0.001968091586314714,0.00012671710832428085,0.019678710456180186
1,466200.0,False,387,a852a_00000,2025-09-13_23-28-18,1757798898,9.243815422058105,4667.33269739151,500909,cda-server-4,10.157.146.4,4667.33269739151,387,10.151132389096928,1.5292725010855468e-05,10.150782938995166,8.901119160501485,1.245491415452497,0.002230735034926611,1200.0,0.02424468193203211,27.466108936068277,226.00000000000003,0.0,27.466108936068277,386.0,0.00028332450765090184,0.054979161952981824,0.37799747118260957,466200.0,2.2147843124397357,20.934384947909074,6,0,0,42.4923076923077,23.699999999999996,0.00021267438132234373,0.0004921193925313868,466200.0,466200.0,1200.0,1200.0,36736,136205856,147735,14237184,0,1200.0,351288,1224.7069508490827,292041.01955076,30521.406527967396,30521.678323802742,8.9608755,-0.038313452,-0.35298204,0.011327599,0.0,7.688672065734863,9.009656,36736,10.981557,5e-05,815.81744,387.0,13.328721,1.0,128.0,147735,14237184,30521.235249532132,0.0420886961142576,5.812050938586708e-06,7.32335393187047e-05,2.8344261678525614e-05,1.7611777386322403e-05,2.9745240378567e-06,2.7915208518994374e-06,0.0002081195857001096,3.066006709090886e-05,7.303052521107855e-05,1.9079199517277934e-05,5.7805126149271747e-05,0.00018630096963373764,0.005263202817541454,0.014764118979677329,6.0970509829838575e-06,2.0900724592751814e-05,0.001966909903280184,0.00012654712836619253,0.01957508937883649
1,467400.0,False,388,a852a_00000,2025-09-13_23-28-30,1757798910,11.979376077651978,4679.312073469162,500909,cda-server-4,10.157.146.4,4679.312073469162,388,10.169350432048615,1.5241107030413585e-05,10.169001542502365,8.919042626440367,1.2457632507777427,0.0022526970414539563,1200.0,0.02424468193203211,27.4856104199247,227.00000000000009,1.0,27.4856104199247,387.0,0.00028269157272657066,0.049506152067794316,0.37733516560335606,467400.0,2.2234641476237456,21.065464129476183,6,0,0,54.7235294117647,23.7,0.00020771520844342273,0.000488825541781455,467400.0,467400.0,1200.0,1200.0,36864,136558656,147735,14274048,0,1200.0,352800,1224.709881340592,291765.30738797894,30492.27056347514,30492.53458362218,8.84207,-0.1474367,-0.27135074,0.01179687,0.0,7.688672065734863,8.785335,36864,8.409789,5e-05,860.56213,388.0,12.11527,1.0,128.0,147735,14274048,30492.09809599381,0.042011782957380284,5.748939398991469e-06,7.178942770253021e-05,2.8012763844584882e-05,1.7143185186080404e-05,2.9558987498796043e-06,2.836185013150629e-06,0.00020696050403199744,3.049999724064116e-05,7.178358963007002e-05,1.8604279566027463e-05,5.9442677191471415e-05,0.00018629004388863508,0.005265163149177106,0.014767272940428774,6.09536846825404e-06,2.0916464110530502e-05,0.001971232698224309,0.0001265541231162277,0.01948873590011985
1,468600.0,False,389,a852a_00000,2025-09-13_23-28-41,1757798921,10.648182392120361,4689.960255861282,500909,cda-server-4,10.157.146.4,4689.960255861282,389,10.17408201430462,1.5322234408920026e-05,10.173732664361827,8.923513097062104,1.2460316711018238,0.002247746419075944,1200.0,0.02424468193203211,26.780986456387144,229.00000000000003,2.0,26.780986456387144,388.0,0.0002867719259842933,0.04581567808031373,0.3775453702471716,468600.0,2.234780137715964,21.25029292287316,6,0,0,49.906666666666666,23.699999999999996,0.0002053684114883717,0.0004915233464960557,468600.0,468600.0,1200.0,1200.0,36864,136911744,147735,14310912,0,1200.0,353088,1224.722782527186,291815.15562071535,30495.928231127644,30496.195554570444,9.269842,-0.113798,-0.23703921,0.0114261275,0.0,7.688672065734863,9.243895,36864,8.022337,5e-05,908.018,389.0,13.063805,1.0,128.0,147735,14310912,30495.753781642925,0.04192011222013098,5.721640283219566e-06,7.084875788288668e-05,2.7711368086454538e-05,1.696296923199188e-05,2.9442352555467223e-06,2.7752854523953476e-06,0.0002091028177326819,3.43368796545744e-05,7.148759290399447e-05,1.8384823337675848e-05,5.747977569422777e-05,0.0001863014673840654,0.005268096089940947,0.014761607513517343,6.0950066302759835e-06,2.0916027484848017e-05,0.0019711099034087852,0.00012679840479012906,0.019399751820154937
1,469800.0,False,390,a852a_00000,2025-09-13_23-28-51,1757798931,10.444024562835693,4700.404280424118,500909,cda-server-4,10.157.146.4,4700.404280424118,390,10.176708771632413,1.5322419519321486e-05,10.176359358933796,8.924643350685088,1.2475252803021426,0.002248499902439296,1200.0,0.02424468193203211,26.018521916443245,233.00000000000009,4.0,26.018521916443245,389.0,0.00028174870394749677,0.03977903340586539,0.3773386376033823,469800.0,2.225467877169097,21.55647084917115,6,0,0,46.71333333333333,23.699999999999996,0.00020511148609587198,0.0004864738727289653,469800.0,469800.0,1200.0,1200.0,36864,137265408,147735,14347776,0,1200.0,353664,1224.755554701914,291200.8939986231,30427.825338524264,30428.125071409235,8.694058,-0.06873468,-0.061056733,0.015940834,0.0,7.688672065734863,8.7478895,36864,9.842736,5e-05,955.19653,390.0,11.968959,1.0,128.0,147735,14347776,30427.60291752339,0.04322720967228789,5.7790940919527445e-06,7.071399610269554e-05,2.7682766549979125e-05,1.694998783692346e-05,2.9531208835165366e-06,2.7601904053401342e-06,0.00020712273800622385,3.067372683506616e-05,7.059251761788295e-05,1.9438276294751038e-05,5.689528805715903e-05,0.00018637768982799206,0.005273634245222672,0.014789480830513737,6.0954866009948605e-06,2.092166744860885e-05,0.0019718902852020287,0.00012681538512487623,0.02067225873048909
1,471000.0,False,391,a852a_00000,2025-09-13_23-29-07,1757798947,15.608442783355713,4716.012723207474,500909,cda-server-4,10.157.146.4,4716.012723207474,391,10.230966533312287,1.532992297405541e-05,10.230617527350443,8.978797231703007,1.2476328828168628,0.0022440619418806415,1200.0,0.02424468193203211,25.859183431259286,235.0000000000002,2.0,25.859183431259286,390.0,0.00028277695737765794,0.05716338603293695,0.3790928820411919,471000.0,2.2614320778007566,21.26936451902469,6,0,0,67.18636363636365,23.7,0.00020676066128613932,0.0004967183748356077,471000.0,471000.0,1200.0,1200.0,36864,137618496,147735,14384640,0,1200.0,353088,1224.7679991548948,291178.2035480328,30424.211431057764,30424.501979653123,9.591462,-0.13955542,-0.18517065,0.01442999,0.0,7.688672065734863,9.562854,36864,10.720315,5e-05,987.7919,391.0,11.716698,1.0,128.0,147735,14384640,30423.994735798784,0.043130409820334344,5.762161195258944e-06,7.303033470922564e-05,2.7803559396144984e-05,1.692689906159577e-05,2.959211770350487e-06,2.780840048348322e-06,0.0002098050670407644,3.0484598801082244e-05,7.573901201099116e-05,2.068772993527611e-05,5.744096143998464e-05,0.0001869691586331709,0.005264757980628417,0.014812444114814667,6.094527535241641e-06,2.0923860998560472e-05,0.001972639486980717,0.00012667973815081137,0.020560130856484664
1,472200.0,False,392,a852a_00000,2025-09-13_23-29-16,1757798956,8.902854681015015,4724.915577888489,500909,cda-server-4,10.157.146.4,4724.915577888489,392,10.217625952581013,1.530859215313787e-05,10.217276565114966,8.965441291691725,1.2476400401120773,0.002244466907361022,1200.0,0.02424468193203211,27.256834772835116,235.00000000000014,0.0,27.256834772835116,391.0,0.000277211304311006,0.04571323312961959,0.3791388885484819,472200.0,2.2646140474178877,21.282926961036324,6,0,0,38.969230769230776,23.699999999999996,0.0002067620860101612,0.0004921685544577436,472200.0,472200.0,1200.0,1200.0,36736,137969784,147735,14421376,0,1200.0,351288,1224.760319163346,290976.19170594827,30404.3732083837,30404.65769657788,8.844562,-0.10599552,-0.2002629,0.017006725,0.0,7.688672065734863,8.869326,36736,9.539213,5e-05,768.7742,392.0,11.861076,1.0,128.0,147735,14421376,30404.17214459941,0.04304176412639187,5.7251320787390635e-06,7.345992107555573e-05,2.7850118515529438e-05,1.687961868612239e-05,2.924233556347461e-06,2.790970949967378e-06,0.00021011384181446191,3.0590479477123095e-05,7.349804293113031e-05,1.959423298536541e-05,5.772341988272514e-05,0.00018688680545268677,0.00526330401065585,0.014832865608969494,6.095794607873539e-06,2.0930037300083427e-05,0.0019722223893149276,0.00012659532928358357,0.020453080556770153
1,473400.0,False,393,a852a_00000,2025-09-13_23-29-24,1757798964,8.203413724899292,4733.118991613388,500909,cda-server-4,10.157.146.4,4733.118991613388,393,10.19742447730278,1.531262034994412e-05,10.197075381768503,8.945022569681452,1.2478540892542538,0.0022478216244907006,1200.0,0.02424468193203211,26.67027796505245,237.00000000000003,2.0,26.67027796505245,392.0,0.0002794617739146901,0.0357034259548259,0.37795352437476115,473400.0,2.247354166836635,21.772358847683567,6,0,0,34.06666666666667,23.7,0.0002050809886393248,0.0004857946838846747,473400.0,473400.0,1200.0,1200.0,36864,138322872,147735,14458240,0,1200.0,353088,1224.7727159717124,290816.22427144303,30386.400598425273,30386.668070205833,9.47691,-0.14907773,-0.34538233,0.012570363,0.0,7.688672065734863,9.424481,36864,7.776914,5e-05,1090.3638,393.0,12.568511,1.0,128.0,147735,14458240,30386.23123349305,0.042928283249994065,5.765814579072562e-06,7.062809559777422e-05,2.8050924225835513e-05,1.6966297251072918e-05,2.9443455507666696e-06,2.7712521950386183e-06,0.00020708143641852991,3.047637207386987e-05,7.22886068591295e-05,1.845970877401954e-05,5.721589359908416e-05,0.00018692161662002842,0.005260927371849722,0.014825714595970286,6.09408740399184e-06,2.0930843299915844e-05,0.001973230306972081,0.0001265465400899642,0.02034810791091143
1,474600.0,False,394,a852a_00000,2025-09-13_23-29-35,1757798975,11.305420398712158,4744.4244120121,500909,cda-server-4,10.157.146.4,4744.4244120121,394,10.20844615436878,1.5315174028017405e-05,10.20809747657436,8.955907836923394,1.2479975803596006,0.0022428985780069744,1200.0,0.02424468193203211,26.667444075876947,238.99999999999991,2.0,26.667444075876947,393.0,0.0002788443836249311,0.045226740312966585,0.37758862398163634,474600.0,2.2562881542901354,22.24044732882639,6,0,0,54.1625,23.7,0.0002061407339391416,0.0004917264077293112,474600.0,474600.0,1200.0,1200.0,36864,138675960,147735,14495104,0,1200.0,353088,1224.7849888119952,290792.9134345202,30382.69438736821,30382.982196457946,9.219002,-0.12778991,-0.22862875,0.013053139,0.0,7.688672065734863,9.191572,36864,8.968747,5e-05,1035.5376,394.0,11.72301,1.0,128.0,147735,14495104,30382.51058379004,0.04282933993866379,5.769176475293608e-06,7.005985690129852e-05,3.030556289503286e-05,1.7104691485702235e-05,2.9358673597577883e-06,2.765375663119499e-06,0.0002076338582687969,3.029946622899996e-05,7.169380472364962e-05,1.8201657302676498e-05,5.6424423384531895e-05,0.00018758064322068528,0.005262252981457517,0.014828245839156911,6.097873448887697e-06,2.0955799747335463e-05,0.0019786605703555784,0.0001264363058370691,0.020239188501777836
1,475800.0,False,395,a852a_00000,2025-09-13_23-29-44,1757798984,8.542057991027832,4752.966470003128,500909,cda-server-4,10.157.146.4,4752.966470003128,395,10.191725846824927,1.5308500702272754e-05,10.191377523304972,8.938908681543618,1.2482841186598643,0.0022382873204483214,1200.0,0.02424468193203211,27.085363249510838,240.9999999999998,2.0,27.085363249510838,394.0,0.0002782066640754543,0.035062406241645284,0.3771417609691161,475800.0,2.236282582989625,22.815057218023444,6,0,0,39.05833333333334,23.7,0.0002052454206051303,0.0004872651157452209,475800.0,475800.0,1200.0,1200.0,36864,139029048,147735,14531968,0,1200.0,353088,1224.797138923875,290679.5281660678,30369.812924836966,30370.003067892532,8.24801,-0.057892997,-0.27393603,0.013614526,0.0,7.688672065734863,8.294793,36864,7.095527,5e-05,905.8337,395.0,12.2436,1.0,128.0,147735,14531968,30369.772659892446,0.04274111830684574,5.823868468176137e-06,7.086574935401679e-05,2.829466722632171e-05,1.706513556913394e-05,3.0821606598508527e-06,2.797247163807057e-06,0.00020755128654009218,3.0342798477733248e-05,7.280888373187678e-05,1.834593688062361e-05,5.7066457065659753e-05,0.00018808149749309117,0.0052620585295493115,0.014836392101567411,6.097114032073457e-06,2.0953162999490174e-05,0.0019816309994008154,0.000126668522276751,0.02013920300304608
1,477000.0,False,396,a852a_00000,2025-09-13_23-29-56,1757798996,12.444163084030151,4765.410633087158,500909,cda-server-4,10.157.146.4,4765.410633087158,396,10.214184377447667,1.529418275886773e-05,10.2138367330624,8.961180961529891,1.2484763663594372,0.0022346859266919182,1200.0,0.02424468193203211,26.548684038976177,242.9999999999997,2.0,26.548684038976177,395.0,0.0002774436257887154,0.0492712117663196,0.37719728186038454,477000.0,2.2522035658407322,23.043319350612464,6,0,0,56.94444444444444,23.7,0.0002097800039523568,0.00048884991642691,477000.0,477000.0,1200.0,1200.0,36864,139382136,147735,14568832,0,1200.0,353088,1224.8091675346363,290547.5793443085,30355.01260775116,30355.17155559781,9.200415,-0.107204,-0.143893,0.013200476,0.0,7.688672065734863,9.194704,36864,13.091603,5e-05,941.16437,396.0,11.629049,1.0,128.0,147735,14568832,30354.996345306718,0.042642363689175254,5.776667233348045e-06,7.363616847787533e-05,3.0338932969315146e-05,1.6920815701640667e-05,2.994388937506801e-06,2.791575580169993e-06,0.00020658330162227749,3.038876677033899e-05,7.389419670489264e-05,1.8310362972343784e-05,5.70417539249492e-05,0.00018809072717753642,0.005262291860094206,0.014830028665763348,6.0943505526661895e-06,2.0950832015895722e-05,0.001983061919876988,0.00012670503673264293,0.020045060981747697
1,478200.0,False,397,a852a_00000,2025-09-13_23-30-09,1757799009,13.274574279785156,4778.685207366943,500909,cda-server-4,10.157.146.4,4778.685207366943,397,10.244722658257775,1.528041777682959e-05,10.244375135766953,8.991613591833884,1.2485827012428246,0.002233685893531309,1200.0,0.02424468193203211,26.31181221381983,244.99999999999974,2.0,26.31181221381983,396.0,0.00027533473311546923,0.05338953239708815,0.37759761299913336,478200.0,2.2760511941481156,22.72657156239695,6,0,0,60.926315789473676,23.7,0.000210089983396406,0.00048621418022289363,478200.0,478200.0,1200.0,1200.0,36864,139735224,147735,14605696,0,1200.0,353088,1224.82107585929,290435.3727548634,30342.10902950128,30342.326185609105,8.955177,-0.13291746,-0.22506702,0.010740424,0.0,7.688672065734863,8.9048395,36864,10.524792,5e-05,1034.7208,397.0,12.675037,1.0,128.0,147735,14605696,30342.047270288975,0.0425507446318991,5.808067066929172e-06,7.149972041474678e-05,2.8231024014044172e-05,1.956904822915492e-05,2.9842409443485194e-06,2.7917640652039394e-06,0.00020664842443583045,3.0323586408250813e-05,7.275559949292887e-05,1.8280215874557323e-05,5.7060966585545e-05,0.0001882546317505868,0.005263381220097771,0.014839402911489394,6.092527404176118e-06,2.0961842254954218e-05,0.0019829457977079993,0.00012681353118157207,0.01994271117944799
